method,core_n,n
metis,13985,23974
metis,14052,23165
metis,13261,23480
metis,13496,23189
metis,13245,23033
metis,13678,23322
metis,14052,23968
metis,13373,22968
grid,13716,45066
grid,13615,44744
grid,13702,44981
grid,13627,45071
grid,13688,44957
grid,13630,44951
grid,13586,44747
grid,13578,45028
metis_unweighted,13328,22689
metis_unweighted,13551,23427
metis_unweighted,13979,23737
metis_unweighted,13295,23164
metis_unweighted,13761,23631
metis_unweighted,14052,23603
metis_unweighted,13460,23255
metis_unweighted,13716,22876
metis,13319,32049
metis,13300,32250
metis,13904,33354
metis,13479,32570
metis,13642,32572
metis,13781,33815
metis,13106,32218
metis,13469,32544
grid,13542,40198
grid,13519,40060
grid,13504,40232
grid,13533,40292
grid,13473,40126
grid,13483,40101
grid,13482,40346
grid,13464,40085
metis_unweighted,13403,33014
metis_unweighted,13542,33019
metis_unweighted,13560,33256
metis_unweighted,13416,32969
metis_unweighted,13715,32765
metis_unweighted,13303,32219
metis_unweighted,13803,33732
metis_unweighted,13258,32649
metis,13101,35079
metis,12904,34871
metis,13043,34716
metis,13452,35367
metis,13026,35287
metis,13509,35539
metis,12941,34426
metis,13000,35268
grid,13446,39095
grid,13122,37726
grid,13284,38373
grid,12960,36998
grid,13284,38364
grid,12960,36997
grid,13122,37623
grid,12798,36248
metis_unweighted,13152,34518
metis_unweighted,13239,34795
metis_unweighted,13073,35085
metis_unweighted,13096,34374
metis_unweighted,13410,35230
metis_unweighted,12864,35133
metis_unweighted,13069,35116
metis_unweighted,13073,34275
metis,12852,35204
metis,13516,35172
metis,13062,35683
metis,13037,34369
metis,12776,33793
metis,13102,35478
metis,13115,34332
metis,13516,35790
grid,13403,39976
grid,13272,40130
grid,13082,39355
grid,12936,39179
grid,13327,39814
grid,13134,39416
grid,13000,39157
grid,12822,38694
metis_unweighted,13263,35365
metis_unweighted,13265,34858
metis_unweighted,13236,34768
metis_unweighted,12938,34464
metis_unweighted,12828,34274
metis_unweighted,13265,34303
metis_unweighted,12973,33873
metis_unweighted,13208,34745
metis,13905,32270
metis,13294,30929
metis,13744,31934
metis,13449,31626
metis,13106,31010
metis,13404,31736
metis,13591,31831
metis,13507,32020
grid,13652,43013
grid,13541,42671
grid,13588,43023
grid,13444,42564
grid,13528,43077
grid,13444,42831
grid,13457,42731
grid,13346,42479
metis_unweighted,13231,32227
metis_unweighted,13677,32853
metis_unweighted,13715,32181
metis_unweighted,13290,31759
metis_unweighted,13354,31859
metis_unweighted,13892,32406
metis_unweighted,13435,31870
metis_unweighted,13406,31015
metis,15751,43012
metis,15550,42216
metis,15941,43669
metis,16382,44409
metis,15548,42009
metis,16365,44190
metis,16118,43805
metis,16121,43407
grid,16310,42662
grid,16129,42657
grid,16118,42597
grid,15936,42474
grid,15997,42527
grid,15815,42346
grid,15826,42455
grid,15645,42261
metis_unweighted,15968,43403
metis_unweighted,15944,43155
metis_unweighted,15974,43243
metis_unweighted,15974,43660
metis_unweighted,15985,42515
metis_unweighted,15985,42097
metis_unweighted,15970,43708
metis_unweighted,15976,43739
metis,13179,38881
metis,13797,39976
metis,13879,39997
metis,13534,39594
metis,13581,38963
metis,13161,38186
metis,13187,38210
metis,13493,38721
grid,13607,41325
grid,13553,41066
grid,13463,40849
grid,13453,40824
grid,13459,40834
grid,13445,40761
grid,13455,40801
grid,13376,41146
metis_unweighted,13388,39307
metis_unweighted,13671,39268
metis_unweighted,13705,39618
metis_unweighted,13393,38251
metis_unweighted,13664,40136
metis_unweighted,13280,38647
metis_unweighted,13283,38816
metis_unweighted,13427,39345
metis,13600,42796
metis,13159,40226
metis,13905,41551
metis,13121,40381
metis,13713,42198
metis,13351,40661
metis,13255,40384
metis,13896,41964
grid,14895,45116
grid,13935,43018
grid,13935,42912
grid,13035,40640
grid,13935,42905
grid,13035,40632
grid,13035,40604
grid,12195,38744
metis_unweighted,13171,38830
metis_unweighted,13796,39246
metis_unweighted,13313,38419
metis_unweighted,13192,38294
metis_unweighted,13840,39316
metis_unweighted,13893,38856
metis_unweighted,13227,37927
metis_unweighted,13568,38976
metis,14908,44466
metis,14834,45069
metis,15294,45438
metis,14483,44320
metis,14880,45148
metis,14535,43078
metis,15294,46003
metis,14556,43170
grid,15140,50908
grid,14988,50097
grid,14868,50550
grid,14707,49865
grid,14851,50296
grid,14810,49996
grid,14804,50492
grid,14616,49743
metis_unweighted,14589,42725
metis_unweighted,14539,43229
metis_unweighted,15148,45244
metis_unweighted,14560,43418
metis_unweighted,14637,43749
metis_unweighted,14979,43993
metis_unweighted,15178,44257
metis_unweighted,15154,44209
metis,15018,33857
metis,15018,34666
metis,14902,34297
metis,14158,33344
metis,14432,33715
metis,14209,32886
metis,14720,34059
metis,14183,34334
grid,14665,42836
grid,14501,41973
grid,14660,42829
grid,14499,41973
grid,14661,42808
grid,14499,41959
grid,14658,42808
grid,14497,41959
metis_unweighted,14380,33717
metis_unweighted,14288,33319
metis_unweighted,14877,34432
metis_unweighted,14715,33924
metis_unweighted,14405,33057
metis_unweighted,14470,33436
metis_unweighted,14734,33546
metis_unweighted,14771,33608
