method,core_n,n
metis,7494,27265
metis,7687,27443
metis,7672,27747
metis,7659,27808
metis,7696,27524
metis,7373,26905
metis,7404,27733
metis,7765,27774
grid,7879,36662
grid,7541,35735
grid,7782,36409
grid,7428,35106
grid,7791,36335
grid,7464,35517
grid,7598,35837
grid,7267,34722
metis_unweighted,7679,27342
metis_unweighted,7515,27042
metis_unweighted,7674,27333
metis_unweighted,7767,27201
metis_unweighted,7576,27258
metis_unweighted,7405,26773
metis_unweighted,7581,27025
metis_unweighted,7553,26975
metis,6640,32216
metis,6646,32521
metis,6705,32369
metis,6680,32390
metis,6642,32220
metis,6643,32346
metis,6644,32078
metis,6640,31776
grid,6533,33065
grid,7030,34224
grid,6359,33121
grid,6819,34140
grid,6458,32334
grid,6962,33609
grid,6302,32279
grid,6777,33689
metis_unweighted,6616,32166
metis_unweighted,6642,32268
metis_unweighted,6673,32719
metis_unweighted,6685,32206
metis_unweighted,6653,32393
metis_unweighted,6600,32232
metis_unweighted,6682,32368
metis_unweighted,6689,32947
metis,7154,32139
metis,7010,31851
metis,6795,30752
metis,6795,31298
metis,6761,31107
metis,6743,31473
metis,7154,28778
metis,7154,28287
grid,7337,35141
grid,6670,33186
grid,7227,34804
grid,6570,32851
grid,7348,35015
grid,6680,33052
grid,7194,34335
grid,6540,32396
metis_unweighted,6938,31465
metis_unweighted,6941,30794
metis_unweighted,6951,31842
metis_unweighted,6943,31731
metis_unweighted,6943,32137
metis_unweighted,6948,32034
metis_unweighted,6943,32013
metis_unweighted,6959,32137
metis,7270,31000
metis,7223,30975
metis,7131,30169
metis,7503,31388
metis,7139,29990
metis,7557,30963
metis,7365,31206
metis,7564,31881
grid,7381,34047
grid,7308,33784
grid,7381,34046
grid,7308,33784
grid,7384,34060
grid,7308,33784
grid,7374,34032
grid,7308,33784
metis_unweighted,7202,30234
metis_unweighted,7208,31024
metis_unweighted,7175,30712
metis_unweighted,7564,31129
metis_unweighted,7562,31123
metis_unweighted,7237,30904
metis_unweighted,7240,30591
metis_unweighted,7564,31483
metis,7284,34861
metis,7091,33720
metis,7505,35590
metis,7181,34129
metis,7243,34413
metis,7396,34602
metis,7149,33862
metis,7471,34956
grid,7347,38818
grid,7317,38863
grid,7309,38771
grid,7272,38199
grid,7303,38740
grid,7265,38251
grid,7265,38650
grid,7242,38493
metis_unweighted,7293,33775
metis_unweighted,7294,34007
metis_unweighted,7290,34087
metis_unweighted,7294,34381
metis_unweighted,7279,33889
metis_unweighted,7292,34279
metis_unweighted,7289,34671
metis_unweighted,7289,34265
metis,6795,25869
metis,6813,25457
metis,7099,25862
metis,7210,26221
metis,7000,25756
metis,7060,26574
metis,6900,26806
metis,7123,26751
grid,7039,36385
grid,7025,36249
grid,7019,36335
grid,7015,36201
grid,6994,36113
grid,6982,36090
grid,6966,36072
grid,6960,36068
metis_unweighted,7210,27620
metis_unweighted,7088,26303
metis_unweighted,6798,25173
metis_unweighted,6819,24934
metis_unweighted,6859,25053
metis_unweighted,6806,24414
metis_unweighted,7210,27174
metis_unweighted,7210,26533
metis,6912,18370
metis,6910,17713
metis,6914,17644
metis,6907,17773
metis,6909,17525
metis,6917,17497
metis,6916,17456
metis,6911,17935
grid,7135,21394
grid,6963,20801
grid,6923,20666
grid,6850,20535
grid,6860,20627
grid,6866,20511
grid,6858,20586
grid,6841,20584
metis_unweighted,6911,18116
metis_unweighted,6912,18288
metis_unweighted,6919,18325
metis_unweighted,6909,18137
metis_unweighted,6910,17902
metis_unweighted,6913,18354
metis_unweighted,6907,18194
metis_unweighted,6915,17773
metis,7608,28679
metis,7825,28511
metis,7840,29104
metis,7651,29304
metis,7880,29151
metis,7821,29050
metis,8015,29576
metis,8054,29645
grid,7940,37371
grid,7901,37353
grid,7860,37456
grid,7824,37428
grid,7863,37508
grid,7817,37390
grid,7765,36988
grid,7724,36905
metis_unweighted,7999,28847
metis_unweighted,7608,28799
metis_unweighted,7615,28668
metis_unweighted,7608,28755
metis_unweighted,7927,28713
metis_unweighted,8052,29559
metis_unweighted,7813,28752
metis_unweighted,8072,29109
metis,6684,13737
metis,6800,13605
metis,7065,13980
metis,7064,13707
metis,7065,13955
metis,6776,13392
metis,6682,13427
metis,6736,13473
grid,7030,26101
grid,6896,26075
grid,7030,26085
grid,6841,25696
grid,6859,25642
grid,6689,25187
grid,6878,25718
grid,6649,24903
metis_unweighted,6989,13652
metis_unweighted,7036,13771
metis_unweighted,6658,13382
metis_unweighted,6709,13604
metis_unweighted,6875,13909
metis_unweighted,6956,14003
metis_unweighted,6796,13765
metis_unweighted,6853,13311
metis,7412,15516
metis,7130,14853
metis,7125,14875
metis,7411,15560
metis,7509,15595
metis,7115,14774
metis,7508,15621
metis,7110,14702
grid,7396,22554
grid,7305,22601
grid,7384,22461
grid,7284,22358
grid,7290,21946
grid,7178,21712
grid,7303,22077
grid,7180,22079
metis_unweighted,7365,15372
metis_unweighted,7209,14986
metis_unweighted,7457,15551
metis_unweighted,7117,14780
metis_unweighted,7249,15044
metis_unweighted,7248,15300
metis_unweighted,7186,14850
metis_unweighted,7489,15627
