method,core_n,n
metis,133589,223234
metis,133396,223931
metis,133370,223241
metis,133703,224435
metis,133178,222496
metis,133253,222995
metis,130916,219647
metis,136337,227545
grid,135379,246821
grid,133097,243730
grid,134618,246323
grid,132298,242556
grid,134501,245758
grid,132259,243059
grid,133936,246387
grid,131654,242947
metis_unweighted,133463,220465
metis_unweighted,133472,221412
metis_unweighted,133468,220162
metis_unweighted,133460,221207
metis_unweighted,133474,221544
metis_unweighted,133476,221163
metis_unweighted,133467,221456
metis_unweighted,133462,221162
metis,136293,245973
metis,133219,242519
metis,137078,248488
metis,133626,244000
metis,135568,248840
metis,131667,239793
metis,135295,245601
metis,137254,249457
grid,136155,259392
grid,135195,257159
grid,135195,257103
grid,134355,256235
grid,135705,257869
grid,134745,255593
grid,134745,255565
grid,133905,254669
metis_unweighted,135004,243920
metis_unweighted,135001,244621
metis_unweighted,135001,244219
metis_unweighted,134998,244199
metis_unweighted,134997,246453
metis_unweighted,134999,245723
metis_unweighted,135006,243440
metis_unweighted,134994,243742
metis,132255,225914
metis,134426,231686
metis,132773,228944
metis,131554,225783
metis,130371,222456
metis,128687,220844
metis,132435,226917
metis,131195,224562
grid,135884,246254
grid,131124,240363
grid,135322,245276
grid,130566,239104
grid,132664,241188
grid,128016,236048
grid,132386,240839
grid,127734,235443
metis_unweighted,131051,225819
metis_unweighted,132521,229884
metis_unweighted,130135,222506
metis_unweighted,132153,228744
metis_unweighted,131386,223561
metis_unweighted,132155,226804
metis_unweighted,132141,228783
metis_unweighted,132154,225513
metis,127653,232028
metis,127598,234203
metis,126628,230716
metis,125526,227664
metis,127431,233593
metis,123019,223039
metis,126640,230746
metis,128399,234928
grid,126798,247981
grid,126379,247570
grid,126876,248736
grid,126398,247710
grid,126876,248676
grid,126399,247665
grid,126858,248662
grid,126310,246980
metis_unweighted,127785,232437
metis_unweighted,126877,231070
metis_unweighted,127142,231156
metis_unweighted,125862,232555
metis_unweighted,125763,225843
metis_unweighted,125342,231418
metis_unweighted,128225,231815
metis_unweighted,125898,232241
metis,130075,229436
metis,129087,226529
metis,130290,226577
metis,129041,226199
metis,130334,225995
metis,129083,227225
metis,129553,228290
metis,130767,226800
grid,131045,246229
grid,130213,240839
grid,130105,240031
grid,129451,237007
grid,130001,239732
grid,129406,236668
grid,129289,236299
grid,128720,234630
metis_unweighted,129780,227015
metis_unweighted,129777,224651
metis_unweighted,129777,225444
metis_unweighted,129781,225716
metis_unweighted,129778,223147
metis_unweighted,129783,223953
metis_unweighted,129777,225817
metis_unweighted,129777,224245
metis,138088,217838
metis,139283,220279
metis,135354,214968
metis,136465,215739
metis,138267,218940
metis,138497,219334
metis,137494,214391
metis,138800,222129
grid,137839,245778
grid,137804,245460
grid,137776,245213
grid,137735,244906
grid,137774,245227
grid,137740,244919
grid,137808,245769
grid,137772,245542
metis_unweighted,139296,223377
metis_unweighted,137866,217232
metis_unweighted,136068,217654
metis_unweighted,138653,220696
metis_unweighted,137566,217162
metis_unweighted,138784,220096
metis_unweighted,137593,215369
metis_unweighted,136422,216269
metis,127213,232823
metis,124399,233376
metis,126114,233419
metis,126208,237359
metis,124382,232817
metis,122860,224761
metis,125907,232076
metis,123105,228938
grid,127417,237900
grid,125228,234623
grid,125467,234271
grid,124543,234246
grid,125255,233788
grid,124410,233996
grid,123751,232384
grid,124117,233989
metis_unweighted,127496,227952
metis_unweighted,122222,218908
metis_unweighted,122207,222528
metis_unweighted,125621,228088
metis_unweighted,126032,226033
metis_unweighted,126499,231362
metis_unweighted,125647,224252
metis_unweighted,124464,226209
metis,130638,222448
metis,130835,222962
metis,132521,224264
metis,129730,221168
metis,130329,222409
metis,131067,222538
metis,128668,220209
metis,132574,224848
grid,131449,243286
grid,131192,242949
grid,130937,244410
grid,130670,243656
grid,130955,244051
grid,130678,243833
grid,130369,243811
grid,130112,243276
metis_unweighted,130232,222462
metis_unweighted,130876,223292
metis_unweighted,130897,223081
metis_unweighted,130811,222305
metis_unweighted,130408,221619
metis_unweighted,132019,222999
metis_unweighted,131078,223564
metis_unweighted,130041,222229
metis,124639,169120
metis,124831,169066
metis,125169,169444
metis,124935,168477
metis,125093,169121
metis,124608,168152
metis,125485,168800
metis,125240,168574
grid,126475,236487
grid,125175,234441
grid,126025,236469
grid,124825,234432
grid,125225,234349
grid,123925,232246
grid,124775,234301
grid,123575,232218
metis_unweighted,125687,172679
metis_unweighted,125046,171548
metis_unweighted,126135,172046
metis_unweighted,124684,170600
metis_unweighted,124601,172299
metis_unweighted,124767,171673
metis_unweighted,123923,170379
metis_unweighted,125157,171896
metis,130163,208229
metis,130188,210814
metis,129485,210010
metis,129528,205537
metis,130161,209648
metis,129602,211016
metis,129545,207875
metis,129558,207283
grid,131148,251323
grid,129747,252883
grid,130950,245511
grid,129530,246817
grid,129983,250409
grid,128668,252519
grid,129738,245908
grid,128466,248033
metis_unweighted,129776,210373
metis_unweighted,129788,207615
metis_unweighted,129798,208278
metis_unweighted,129678,212231
metis_unweighted,129540,210521
metis_unweighted,129704,207692
metis_unweighted,130409,210358
metis_unweighted,129537,206068
