method,core_n,n
metis,7026,20649
metis,6830,21066
metis,6789,20317
metis,6807,20694
metis,6755,20635
metis,6947,21171
metis,6649,20482
metis,6768,20651
grid,6824,25104
grid,6826,25166
grid,6893,25193
grid,6803,24925
grid,6783,24847
grid,6814,25286
grid,6846,25113
grid,6782,25002
metis_unweighted,6699,20128
metis_unweighted,6782,20889
metis_unweighted,6622,20296
metis_unweighted,6855,21006
metis_unweighted,6978,20725
metis_unweighted,7021,20795
metis_unweighted,6991,20612
metis_unweighted,6623,20504
metis,6952,14292
metis,6738,14388
metis,6642,14307
metis,6668,14067
metis,6786,14361
metis,6952,14260
metis,6709,14156
metis,6553,14439
grid,6739,24522
grid,6779,24945
grid,6741,24525
grid,6743,24898
grid,6794,25019
grid,6735,24574
grid,6766,24892
grid,6703,24378
metis_unweighted,6795,14265
metis_unweighted,6825,14355
metis_unweighted,6690,14145
metis_unweighted,6690,14145
metis_unweighted,6649,14265
metis_unweighted,6686,14117
metis_unweighted,6885,14340
metis_unweighted,6780,14310
metis,7545,21464
metis,7489,21070
metis,7426,21164
metis,7154,20680
metis,7154,20580
metis,7180,20434
metis,7418,21546
metis,7590,20984
grid,7956,28465
grid,7803,28083
grid,7803,28271
grid,7650,27860
grid,7072,26572
grid,6936,26230
grid,6936,26290
grid,6800,25887
metis_unweighted,7159,20240
metis_unweighted,7474,20551
metis_unweighted,7291,20632
metis_unweighted,7379,20399
metis_unweighted,7178,20531
metis_unweighted,7478,20477
metis_unweighted,7506,20638
metis_unweighted,7491,20729
metis,7119,25479
metis,6996,25625
metis,6850,24616
metis,6939,24078
metis,6710,23851
metis,7022,25378
metis,6710,25550
metis,6950,26206
grid,7812,28469
grid,7188,27029
grid,7188,26958
grid,6612,25500
grid,7188,26955
grid,6612,25527
grid,6612,25447
grid,6084,24070
metis_unweighted,7119,24265
metis_unweighted,7099,23026
metis_unweighted,7108,23722
metis_unweighted,7109,24146
metis_unweighted,6710,25183
metis_unweighted,6710,25169
metis_unweighted,6731,23382
metis_unweighted,6710,23995
metis,6454,21792
metis,6186,21787
metis,6453,22117
metis,6203,21422
metis,6430,22389
metis,6238,21708
metis,6518,21938
metis,6143,21061
grid,6361,23545
grid,6306,23662
grid,6404,23406
grid,6355,23617
grid,6307,23628
grid,6244,23492
grid,6354,23389
grid,6294,23457
metis_unweighted,6382,21688
metis_unweighted,6330,21507
metis_unweighted,6143,21222
metis_unweighted,6265,21405
metis_unweighted,6399,21349
metis_unweighted,6268,21717
metis_unweighted,6513,21948
metis_unweighted,6325,21650
metis,6503,15107
metis,6789,15344
metis,6786,15246
metis,6789,15384
metis,6398,18462
metis,6398,18657
metis,6560,15523
metis,6505,15729
grid,6843,26300
grid,6664,25597
grid,6677,25838
grid,6518,25436
grid,6690,26098
grid,6505,25291
grid,6492,25299
grid,6339,25104
metis_unweighted,6789,15430
metis_unweighted,6789,15267
metis_unweighted,6522,14948
metis_unweighted,6434,14810
metis_unweighted,6399,14733
metis_unweighted,6748,15303
metis_unweighted,6517,15004
metis_unweighted,6530,15172
metis,6710,25843
metis,7044,26021
metis,7105,24259
metis,6877,23612
metis,7119,24660
metis,6731,24030
metis,6937,25796
metis,6773,25481
grid,6984,29790
grid,6969,30431
grid,6929,29986
grid,6941,29903
grid,6843,29658
grid,6867,29680
grid,6885,29329
grid,6878,29502
metis_unweighted,7017,24365
metis_unweighted,6846,23200
metis_unweighted,7113,23812
metis_unweighted,7061,23591
metis_unweighted,6714,25376
metis_unweighted,6955,25482
metis_unweighted,6873,23936
metis_unweighted,6717,22607
metis,6574,23686
metis,6573,23917
metis,6578,23333
metis,6631,23383
metis,6798,23979
metis,6784,24157
metis,6757,23754
metis,6545,23240
grid,6827,25923
grid,6730,25431
grid,6841,25951
grid,6705,25410
grid,6570,25137
grid,6502,24995
grid,6590,25188
grid,6475,24971
metis_unweighted,6680,23506
metis_unweighted,6682,23854
metis_unweighted,6606,23577
metis_unweighted,6631,22967
metis_unweighted,6682,23782
metis_unweighted,6615,23437
metis_unweighted,6627,23465
metis_unweighted,6717,23922
metis,7214,20764
metis,7152,21108
metis,7038,20911
metis,7454,21599
metis,7373,20988
metis,7051,20160
metis,7411,20478
metis,7307,20887
grid,7272,26624
grid,7247,26563
grid,7247,26546
grid,7247,26554
grid,7253,26580
grid,7234,26532
grid,7253,26566
grid,7247,26560
metis_unweighted,7382,20452
metis_unweighted,7052,20085
metis_unweighted,7295,20607
metis_unweighted,7160,20582
metis_unweighted,7221,20704
metis_unweighted,7222,21035
metis_unweighted,7445,21041
metis_unweighted,7223,20568
metis,7227,20279
metis,7387,19751
metis,6971,19598
metis,6987,19330
metis,7267,19577
metis,7331,20233
metis,7214,19525
metis,6991,19617
grid,7664,28087
grid,6706,26739
grid,7728,28296
grid,6762,26933
grid,7608,28092
grid,6657,26762
grid,7600,27717
grid,6650,26402
metis_unweighted,7228,19979
metis_unweighted,7230,19142
metis_unweighted,7117,19136
metis_unweighted,7144,19107
metis_unweighted,7131,20009
metis_unweighted,7122,19391
metis_unweighted,7174,19058
metis_unweighted,7229,19515
