method,node_count,root_node_count,extended_ratio,cut_edges,cut_weight_sum,inverse_cut_weight_sum,core_max,core_min,core_mean,core_std,core_range,ext_max,ext_min,ext_mean,ext_std,ext_range
metis,84893,20992,0.7527240172923563,26659,49294401,15.041104085442361,2702,2551,2624.0,51.0098029794274,78.0,10920,10390,10611.625,167.21986836198622,308.375
grid,108241,20992,0.8060623977975074,31740,59468324,17.68326421218219,2668,2584,2624.0,24.819347291981714,44.0,13695,13378,13530.125,108.22018931327001,164.875
metis_unweighted,83084,20992,0.7473400414038804,25423,47091440,14.304414428464334,2668,2592,2624.0,23.926972228010797,44.0,10603,10317,10385.5,87.31122493700337,217.5
metis,44421,16000,0.6398099997748813,14426,22227617,9.651748794396578,2040,1960,2000.0,28.066884401372377,40.0,6210,5310,5552.625,354.9718078594411,657.375
spectral,48780,16000,0.6719967199671997,16360,25547070,10.852061898063964,2010,1990,2000.0,8.660254037844387,10.0,6240,5960,6097.5,107.7903056865505,142.5
grid,77740,16000,0.7941857473630048,31357,49521227,20.570541931252496,2013,1978,2000.0,12.727922061357855,13.0,9774,9649,9717.5,52.399904580065794,56.5
metis_unweighted,46594,16000,0.6566081469717131,15012,23263734,9.999243860046755,2060,1941,2000.0,57.54563406549623,60.0,6298,5418,5824.25,386.8542199588884,473.75
metis,67640,15972,0.7638675340035482,20125,32181871,13.04470061050154,2053,1938,1996.5,44.339598554790726,56.5,9288,8092,8455.0,467.92146776996674,833.0
spectral,63274,15972,0.7475740430508582,19268,31460056,12.284502589034327,2037,1932,1996.5,34.066112193791646,40.5,7995,7749,7909.25,75.71616406025862,85.75
grid,84357,15972,0.8106618300793058,23178,37590561,14.816798792696224,2244,1760,1996.5,186.51407453594487,247.5,10958,10131,10544.625,285.6159735991669,413.375
metis_unweighted,64791,15972,0.7534842802241052,18907,30485332,12.2247195607166,2023,1961,1996.5,21.88606862823929,26.5,8162,7946,8098.875,68.40401578123904,63.125
metis,93581,16384,0.8249217255639499,20939,24464096,18.521947231741663,2109,1988,2048.0,44.16446535394717,61.0,12455,10917,11697.625,404.85674549771306,757.375
spectral,77192,16384,0.7877500259094207,23586,29131026,19.971580937575133,2211,1916,2048.0,85.61395914218662,163.0,10252,9092,9649.0,392.02678479920223,603.0
grid,93904,16384,0.8255239393423071,20812,25378864,17.844963182428707,2456,1688,2048.0,222.13509403063713,408.0,13243,10276,11738.0,869.9392220149635,1505.0
metis_unweighted,91263,16384,0.8204748912483701,21798,26327616,18.79580971218345,2109,1988,2048.0,50.27673418192554,61.0,11768,10707,11407.875,326.9799066838817,360.125
