method,core_n,n
metis,27442,59171
metis,27445,59433
metis,27439,59788
metis,27439,58768
metis,27439,59244
metis,27443,59456
metis,27435,59294
metis,27438,58371
grid,27509,67345
grid,27548,67711
grid,27482,67227
grid,27448,67151
grid,27453,67094
grid,27416,66997
grid,27381,66756
grid,27283,66067
metis_unweighted,27442,59207
metis_unweighted,27437,61273
metis_unweighted,27438,59478
metis_unweighted,27438,60202
metis_unweighted,27441,59918
metis_unweighted,27449,60495
metis_unweighted,27438,59983
metis_unweighted,27437,59823
metis,27314,72355
metis,28445,74676
metis,28180,73076
metis,28007,73359
metis,28649,74237
metis,27979,73965
metis,27672,74060
metis,27754,72954
grid,28100,83196
grid,27900,82133
grid,28120,83292
grid,27920,82229
grid,28120,83292
grid,27920,82235
grid,28060,83194
grid,27860,82129
metis_unweighted,27279,72762
metis_unweighted,28707,74090
metis_unweighted,27183,72522
metis_unweighted,28699,74096
metis_unweighted,28521,73508
metis_unweighted,27850,73006
metis_unweighted,28330,73416
metis_unweighted,27431,71935
metis,26729,75794
metis,26707,75259
metis,26367,75497
metis,27014,76791
metis,26289,75636
metis,26260,76054
metis,26700,76308
metis,26894,76059
grid,26741,101800
grid,26504,100609
grid,26743,101893
grid,26500,100594
grid,26741,101800
grid,26502,100603
grid,26739,101752
grid,26490,100586
metis_unweighted,26485,74794
metis_unweighted,26477,74843
metis_unweighted,26505,76050
metis_unweighted,26809,76348
metis_unweighted,26477,74993
metis_unweighted,27225,76637
metis_unweighted,26494,75660
metis_unweighted,26488,75411
metis,24724,71582
metis,24726,70087
metis,26194,72905
metis,26184,73110
metis,26233,73943
metis,26232,73635
metis,24724,69962
metis,24725,70699
grid,26013,89905
grid,25815,89932
grid,25563,88634
grid,25362,88461
grid,25584,88752
grid,25341,87888
grid,25152,87421
grid,24912,86697
metis_unweighted,26184,73279
metis_unweighted,26208,73922
metis_unweighted,24724,70739
metis_unweighted,24724,69658
metis_unweighted,26229,72714
metis_unweighted,26225,73303
metis_unweighted,24724,70896
metis_unweighted,24724,69320
metis,26974,69576
metis,25844,68276
metis,26170,68507
metis,26922,69725
metis,27360,71407
metis,26406,68852
metis,26933,70242
metis,26351,68058
grid,26807,103638
grid,26791,103455
grid,26566,103007
grid,26505,102810
grid,26666,103427
grid,26614,103352
grid,26503,103055
grid,26508,103011
metis_unweighted,27221,70138
metis_unweighted,26726,68875
metis_unweighted,26154,67816
metis_unweighted,26214,67909
metis_unweighted,26973,70035
metis_unweighted,27418,70134
metis_unweighted,25962,68961
metis_unweighted,26292,68866
metis,25326,48655
metis,25324,49220
metis,25323,48632
metis,25327,49625
metis,25327,49848
metis,25327,49564
metis,25330,49462
metis,25328,51496
grid,25593,55829
grid,25229,54966
grid,25398,55122
grid,25255,54796
grid,25433,55119
grid,25240,54777
grid,25269,55087
grid,25195,55075
metis_unweighted,25325,49414
metis_unweighted,25328,48479
metis_unweighted,25325,48899
metis_unweighted,25329,48963
metis_unweighted,25328,49474
metis_unweighted,25326,48537
metis_unweighted,25326,49314
metis_unweighted,25325,48696
metis,26549,42829
metis,26121,42419
metis,26647,42650
metis,27150,43818
metis,26246,42489
metis,27364,43873
metis,26613,43122
metis,26302,42635
grid,28424,82524
grid,28296,82274
grid,28280,82188
grid,28152,81938
grid,25080,78368
grid,24952,77912
grid,24968,78368
grid,24840,77912
metis_unweighted,26121,42730
metis_unweighted,26035,42589
metis_unweighted,27170,43298
metis_unweighted,27098,43633
metis_unweighted,26571,42832
metis_unweighted,25860,42483
metis_unweighted,27400,44085
metis_unweighted,26737,43647
metis,26676,80249
metis,25964,79737
metis,26650,80733
metis,26322,81781
metis,25478,80730
metis,26632,81746
metis,26686,82440
metis,25544,77749
grid,26377,92335
grid,26208,92157
grid,26320,91190
grid,26151,91663
grid,26291,90970
grid,26141,91419
grid,26312,91277
grid,26152,91356
metis_unweighted,25496,80811
metis_unweighted,27032,81911
metis_unweighted,26762,82232
metis_unweighted,25569,78582
metis_unweighted,26571,83241
metis_unweighted,27032,82870
metis_unweighted,25756,79086
metis_unweighted,25734,78424
metis,26677,56642
metis,26718,55961
metis,26620,56432
metis,26909,57420
metis,26651,56518
metis,26652,56853
metis,27063,56462
metis,27085,57221
grid,27259,73821
grid,26913,72537
grid,26912,72586
grid,26604,71802
grid,26955,72743
grid,26655,71841
grid,26675,72455
grid,26402,71538
metis_unweighted,26974,56499
metis_unweighted,26974,56824
metis_unweighted,26604,56843
metis_unweighted,26611,56102
metis_unweighted,26632,56552
metis_unweighted,26635,56457
metis_unweighted,26977,56818
metis_unweighted,26968,56798
metis,28434,70526
metis,28495,70233
metis,28537,71071
metis,28946,71408
metis,29542,71974
metis,28540,70123
metis,28489,70198
metis,28517,69615
grid,29041,84348
grid,28799,83584
grid,28799,83675
grid,28561,83182
grid,28784,83814
grid,28576,83223
grid,28576,83433
grid,28364,82885
metis_unweighted,28482,69518
metis_unweighted,28269,69496
metis_unweighted,28699,70190
metis_unweighted,28070,69146
metis_unweighted,29464,71302
metis_unweighted,29042,70795
metis_unweighted,28225,69643
metis_unweighted,29249,70766
