method,node_count,root_node_count,extended_ratio,cut_edges,cut_weight_sum,inverse_cut_weight_sum,core_max,core_min,core_mean,core_std,core_range,ext_max,ext_min,ext_mean,ext_std,ext_range
metis,1787524,1067742,0.4026698382790944,400129,657961698,253.4324032051023,136337,130916,133467.75,1367.42657481124,2869.25,227545,219647,223440.5,2050.6150296923115,4104.5
grid,1957581,1067742,0.4545605009447885,491442,817445876,306.9862894951373,135379,131654,133467.75,1250.967200809038,1911.25,246821,242556,244697.625,1673.3792111697217,2123.375
metis_unweighted,1768571,1067742,0.3962685128275879,388403,643321100,243.75839556546865,133476,133460,133467.75,5.494315243958978,8.25,221544,220162,221071.375,463.2752792616934,472.625
metis,1964671,1080000,0.45028964136998,394560,661071859,244.44681866562246,137254,131667,135000.0,1859.059708562369,2254.0,249457,239793,245583.875,3154.8663377986395,3873.125
grid,2053585,1080000,0.47409043209801394,446543,735030817,284.77654554372384,136155,133905,135000.0,675.6663377733125,1155.0,259392,254669,256698.125,1407.184550574302,2693.875
metis_unweighted,1956317,1080000,0.4479422302213803,379974,639527705,234.2171477590902,135006,134994,135000.0,3.605551275463989,6.0,246453,243440,244539.625,969.2873590298184,1913.375
metis,1807106,1053696,0.41691522246066365,374060,519615337,282.46755441074544,134426,128687,131712.0,1602.7419474138687,2714.0,231686,220844,225888.25,3221.127859539264,5797.75
grid,1924515,1053696,0.4524875098401415,427261,607794156,315.21338434841033,135884,127734,131712.0,2804.95597113395,4172.0,246254,235443,240564.375,3602.688958871554,5689.625
metis_unweighted,1811614,1053696,0.4183661640945588,379521,531970306,284.15631125346044,132521,130135,131712.0,746.2189692040802,809.0,229884,222506,226451.75,2444.3956180414,3432.25
metis,1846917,1012894,0.45157578819188954,413494,967306005,188.70244337018107,128399,123019,126611.75,1581.5376813405364,1787.25,234928,223039,230864.625,3673.788982015026,4063.375
grid,1983980,1012894,0.48946360346374457,541372,1282931954,241.41726745042294,126876,126310,126611.75,242.68330700730118,264.25,248736,246980,247997.5,597.7930243821853,738.5
metis_unweighted,1848535,1012894,0.4520558171741406,413600,973262351,187.17996297863402,128225,125342,126611.75,983.2865490283084,1613.25,232555,225843,231066.875,2044.8145048817998,1488.125
metis,1817051,1038230,0.4286181290453598,392887,656292449,245.3238077320853,130767,129041,129778.75,631.655117528545,988.25,229436,225995,227131.375,1095.624358242824,2304.625
grid,1911435,1038230,0.45683217059434406,431661,734880726,265.30135962104936,131045,128720,129778.75,666.6113466631062,1266.25,246229,234630,238929.375,3409.57874734915,7299.625
metis_unweighted,1799988,1038230,0.4232017102336238,382733,641008053,238.07508111734842,129783,129777,129778.75,2.165063509461097,4.25,227015,223147,224998.5,1154.2926405379183,2016.5
metis,1743618,1102248,0.3678385976744906,343087,573272738,213.75179901289624,139283,135354,137781.0,1216.6562784944645,1502.0,222129,214391,217952.25,2555.476166490308,4176.75
grid,1962814,1102248,0.43843481858189315,456221,782469940,276.5094702286673,137839,137735,137781.0,32.737593069741706,58.0,245778,244906,245351.75,321.02949630836105,426.25
metis_unweighted,1747855,1102248,0.3693710290613352,336662,574914253,205.00227652091414,139296,136068,137781.0,1056.6256432625512,1515.0,223377,215369,218481.875,2501.160702428974,4895.125
metis,1855569,1000188,0.4609804324172262,357022,425852937,310.7014588631373,127213,122860,125023.5,1471.8020417162086,2189.5,237359,224761,231946.125,3459.265761599562,5412.875
grid,1875197,1000188,0.4666224402022828,426844,540091522,351.9839102595417,127417,123751,125023.5,1064.730482328744,2393.5,237900,232384,234399.625,1462.490251035883,3500.375
metis_unweighted,1805332,1000188,0.44598112701708054,378747,478060743,313.60136974369334,127496,122207,125023.5,1807.8752031044621,2472.5,231362,218908,225666.5,3561.650530301927,5695.5
metis,1780846,1046362,0.41243543798846166,284628,636519110,135.33114635107597,132574,128668,130795.25,1230.836072553937,1778.75,224848,220209,222605.75,1404.6402341880998,2242.25
grid,1949272,1046362,0.4632036986115842,439174,1016574078,198.29569445521597,131449,130112,130795.25,404.40813233662846,653.75,244410,242949,243659.0,441.7255935532828,751.0
metis_unweighted,1781551,1046362,0.41266795056666916,287978,651842327,134.51334020154076,132019,130041,130795.25,573.4478507240218,1223.75,223564,221619,222693.875,605.6291021532899,870.125
metis,1350754,1000000,0.2596727457405271,236338,372459802,153.01149339983036,125485,124608,125000.0,284.34266299660345,485.0,169444,168152,168844.25,395.37600774452665,599.75
grid,1874943,1000000,0.466650452840433,535577,787804100,375.3546707244747,126475,123575,125000.0,906.5732182234373,1475.0,236487,232218,234367.875,1501.8330830604978,2119.125
metis_unweighted,1373120,1000000,0.271731531111629,248839,389898857,162.30364903818628,126135,123923,125000.0,638.3801766972405,1135.0,172679,170379,171640.0,743.7613864674611,1039.0
metis,1670412,1038230,0.37845872754745535,203698,621633547,77.92345743902001,130188,129485,129778.75,305.16870334292145,409.25,211016,205537,208801.5,1777.6445792114914,2214.5
grid,1993403,1038230,0.47916703245655795,542619,1493805337,219.4896225359185,131148,128466,129778.75,888.1169334609041,1369.25,252883,245511,249175.375,2784.57294470355,3707.625
metis_unweighted,1673136,1038230,0.37947064673762326,207921,633318504,79.46815363893955,130409,129537,129778.75,257.1141526637536,630.25,212231,206068,209142.0,1906.1669654046573,3089.0
