method,core_n,n
metis,129591,229696
metis,129122,228920
metis,133678,233680
metis,131947,232683
metis,129158,227303
metis,128635,228933
metis,127469,224691
metis,128630,226281
grid,130065,241206
grid,130115,240626
grid,130069,239974
grid,129673,238028
grid,130021,239609
grid,129628,237809
grid,129432,237425
grid,129227,236976
metis_unweighted,129775,225770
metis_unweighted,129773,225351
metis_unweighted,129784,226150
metis_unweighted,129780,221806
metis_unweighted,129780,227637
metis_unweighted,129770,222349
metis_unweighted,129774,226550
metis_unweighted,129794,225423
metis,124500,216264
metis,126080,220480
metis,125730,219499
metis,125455,218208
metis,127496,219347
metis,124726,217775
metis,125086,216998
metis,127163,220590
grid,126087,229038
grid,125538,228545
grid,126288,229774
grid,125700,229521
grid,126016,229819
grid,125510,229081
grid,125816,228466
grid,125281,228060
metis_unweighted,126339,220419
metis_unweighted,124902,218089
metis_unweighted,127073,221185
metis_unweighted,126498,219512
metis_unweighted,124827,215387
metis_unweighted,125774,220517
metis_unweighted,124809,219086
metis_unweighted,126014,221186
metis,126036,208325
metis,128690,212126
metis,124666,207663
metis,127451,207913
metis,127159,208786
metis,126961,207752
metis,126895,207303
metis,125202,207251
grid,126986,246804
grid,126308,244358
grid,126993,249252
grid,126266,246485
grid,126967,243801
grid,126324,241903
grid,126953,246656
grid,126263,244228
metis_unweighted,127384,210116
metis_unweighted,127398,206782
metis_unweighted,126107,204001
metis_unweighted,126104,205307
metis_unweighted,125323,204221
metis_unweighted,126777,207463
metis_unweighted,126724,208905
metis_unweighted,127243,207651
metis,126531,217675
metis,126300,216834
metis,126679,216864
metis,130543,223942
metis,128756,222771
metis,129179,223191
metis,128384,221922
metis,130060,222652
grid,129942,229533
grid,129294,229209
grid,128610,228777
grid,127962,228445
grid,128610,228777
grid,127962,228440
grid,127350,228654
grid,126702,228318
metis_unweighted,125641,213942
metis_unweighted,126797,216243
metis_unweighted,129072,219025
metis_unweighted,129712,219480
metis_unweighted,126245,213667
metis_unweighted,129538,223035
metis_unweighted,129712,223831
metis_unweighted,129715,219938
metis,125600,205412
metis,126448,206466
metis,129167,208861
metis,126500,203587
metis,126935,207842
metis,126192,205534
metis,126600,204047
metis,125618,204715
grid,127226,246358
grid,127009,246010
grid,126625,245050
grid,126520,245943
grid,126579,246118
grid,126218,244363
grid,126567,246068
grid,126316,245738
metis_unweighted,126710,205862
metis_unweighted,126721,206159
metis_unweighted,126883,205423
metis_unweighted,126874,205699
metis_unweighted,126507,207657
metis_unweighted,126203,204839
metis_unweighted,126788,205945
metis_unweighted,126374,206484
metis,126084,226947
metis,123568,227892
metis,124124,229922
metis,122636,232059
metis,127449,232938
metis,126854,229935
metis,126664,232942
metis,122809,218179
grid,125846,235495
grid,125795,235747
grid,125596,234706
grid,124571,233956
grid,125541,234646
grid,124579,233924
grid,124593,234073
grid,123667,234387
metis_unweighted,126053,232358
metis_unweighted,126359,227231
metis_unweighted,126127,226506
metis_unweighted,121916,220896
metis_unweighted,122852,220254
metis_unweighted,124851,222668
metis_unweighted,125494,227368
metis_unweighted,126536,228406
metis,127918,172048
metis,130099,173719
metis,126842,171014
metis,127038,170939
metis,127600,171237
metis,126198,170320
metis,131164,174594
metis,126657,170529
grid,133042,273370
grid,132692,273081
grid,132692,273045
grid,132286,272495
grid,123539,260319
grid,123214,260017
grid,123214,259970
grid,122837,259435
metis_unweighted,128117,172852
metis_unweighted,127916,171776
metis_unweighted,128127,173020
metis_unweighted,128578,173295
metis_unweighted,127424,171842
metis_unweighted,127204,171600
metis_unweighted,128100,172572
metis_unweighted,128050,172565
metis,134247,241766
metis,133909,239455
metis,133949,239719
metis,134017,237776
metis,134002,241479
metis,134237,240920
metis,133088,240243
metis,135027,242004
grid,134470,261627
grid,134027,260552
grid,134429,261554
grid,133975,260586
grid,134128,261587
grid,133631,260263
grid,134172,260981
grid,133644,259743
metis_unweighted,133818,238993
metis_unweighted,134921,241977
metis_unweighted,133751,241135
metis_unweighted,134711,241059
metis_unweighted,133798,240272
metis_unweighted,133837,238457
metis_unweighted,133818,243030
metis_unweighted,133822,239615
metis,128811,230940
metis,126983,228051
metis,127802,230861
metis,128203,229519
metis,128078,227516
metis,130522,230546
metis,130015,232780
metis,126481,227626
grid,130411,253093
grid,127980,248614
grid,129465,251004
grid,127100,247344
grid,129799,251322
grid,126951,247207
grid,128637,249850
grid,126552,247225
metis_unweighted,128354,222423
metis_unweighted,128352,219441
metis_unweighted,128361,219209
metis_unweighted,128361,221516
metis_unweighted,128363,220219
metis_unweighted,128362,223537
metis_unweighted,128373,224573
metis_unweighted,128369,219680
metis,131191,219063
metis,135048,227288
metis,133738,224483
metis,132880,221510
metis,132785,219950
metis,133814,224046
metis,130594,221198
metis,132450,221362
grid,133776,238895
grid,133124,235457
grid,133124,238414
grid,132476,235196
grid,133099,236586
grid,132501,233441
grid,132501,236500
grid,131899,233356
metis_unweighted,132798,216231
metis_unweighted,132795,214841
metis_unweighted,132810,213284
metis_unweighted,132802,213216
metis_unweighted,132827,214180
metis_unweighted,132828,216667
metis_unweighted,132824,216506
metis_unweighted,132816,212277
