method,core_n,n
metis,141035,188051
metis,142470,189456
metis,143158,189960
metis,140808,187445
metis,142770,189718
metis,139636,185727
metis,142352,188800
metis,141339,188095
grid,142214,270129
grid,141918,270118
grid,141597,269930
grid,141357,269940
grid,141976,270055
grid,141605,270029
grid,141573,269930
grid,141328,269918
metis_unweighted,142085,188194
metis_unweighted,141687,188160
metis_unweighted,141593,187632
metis_unweighted,141589,187465
metis_unweighted,141668,188041
metis_unweighted,141565,187879
metis_unweighted,141703,187508
metis_unweighted,141678,187771
metis,122049,197618
metis,123135,198099
metis,128064,200019
metis,124815,195633
metis,126542,197388
metis,124017,195302
metis,126893,198377
metis,124673,194914
grid,125888,225182
grid,124419,223300
grid,125785,226868
grid,124464,225379
grid,125497,225856
grid,124383,224778
grid,125379,227330
grid,124373,227047
metis_unweighted,121784,197372
metis_unweighted,121794,198434
metis_unweighted,126227,195533
metis_unweighted,126661,196858
metis_unweighted,128479,198891
metis_unweighted,125079,193568
metis_unweighted,125079,194847
metis_unweighted,125085,193867
metis,133713,226892
metis,133269,227198
metis,133126,226501
metis,132908,226011
metis,134579,230535
metis,134338,226660
metis,129991,222696
metis,135818,230685
grid,135378,236423
grid,133059,231974
grid,134619,233035
grid,132336,228887
grid,134619,233081
grid,132336,228917
grid,133818,229494
grid,131577,225921
metis_unweighted,131739,227179
metis_unweighted,134303,225729
metis_unweighted,133614,226442
metis_unweighted,133317,226737
metis_unweighted,133551,227660
metis_unweighted,133548,224163
metis_unweighted,133836,227549
metis_unweighted,133834,226456
metis,133158,226056
metis,134455,229578
metis,133349,228886
metis,132815,225000
metis,133338,228449
metis,133199,227235
metis,133416,228310
metis,134012,228451
grid,134638,242221
grid,133799,240629
grid,133831,241824
grid,133110,240667
grid,133877,240380
grid,133078,239107
grid,133046,239875
grid,132363,239111
metis_unweighted,132470,226099
metis_unweighted,133050,227404
metis_unweighted,133054,225259
metis_unweighted,134487,228331
metis_unweighted,133389,226037
metis_unweighted,133404,225611
metis_unweighted,134469,224868
metis_unweighted,133419,226498
metis,131389,207180
metis,130078,206560
metis,130772,208644
metis,132186,207880
metis,128655,205375
metis,134318,211394
metis,130831,209092
metis,130347,204648
grid,131600,246648
grid,131104,245758
grid,131568,246608
grid,131040,245678
grid,131088,246630
grid,130592,245740
grid,131056,246585
grid,130528,245650
metis_unweighted,129480,208413
metis_unweighted,132843,211181
metis_unweighted,130349,209709
metis_unweighted,132742,208740
metis_unweighted,131065,208892
metis_unweighted,131883,209271
metis_unweighted,130500,206129
metis_unweighted,129714,208437
metis,127178,223172
metis,130981,228481
metis,129462,225177
metis,126559,221532
metis,127578,225848
metis,128821,222420
metis,125879,223033
metis,125750,220696
grid,128139,218073
grid,127897,218034
grid,127897,217848
grid,127655,217802
grid,127897,218073
grid,127655,218034
grid,127655,217844
grid,127413,217802
metis_unweighted,127782,220062
metis_unweighted,127770,221758
metis_unweighted,127783,223771
metis_unweighted,127766,221835
metis_unweighted,127776,223391
metis_unweighted,127780,222165
metis_unweighted,127778,223299
metis_unweighted,127773,222864
metis,126912,227316
metis,128897,230820
metis,127719,227179
metis,129902,230342
metis,129534,233746
metis,129496,230005
metis,129493,231951
metis,127047,225763
grid,128670,232325
grid,128612,232236
grid,128688,232443
grid,128569,232036
grid,128672,232367
grid,128565,231948
grid,128694,232599
grid,128530,231878
metis_unweighted,129000,228921
metis_unweighted,127611,230518
metis_unweighted,130170,231134
metis_unweighted,130173,232798
metis_unweighted,127501,229837
metis_unweighted,126658,228185
metis_unweighted,130166,229744
metis_unweighted,127721,232084
metis,126074,237609
metis,126378,237880
metis,123873,233182
metis,124394,232868
metis,122777,233943
metis,124350,232936
metis,126927,237278
metis,125415,238488
grid,131072,242127
grid,126976,236817
grid,126976,236900
grid,123008,231061
grid,126976,236969
grid,123008,231078
grid,123008,231054
grid,119164,225029
metis_unweighted,124240,228677
metis_unweighted,124063,224927
metis_unweighted,124057,231521
metis_unweighted,127050,229585
metis_unweighted,125266,229181
metis_unweighted,125071,226259
metis_unweighted,125409,229630
metis_unweighted,125032,228420
metis,133084,251313
metis,129541,242224
metis,129053,241949
metis,130633,243650
metis,131279,244682
metis,130338,242983
metis,126471,233957
metis,131774,246886
grid,132537,262435
grid,130445,257296
grid,131725,260690
grid,129763,256451
grid,130462,259671
grid,129276,257236
grid,129762,257762
grid,128203,255033
metis_unweighted,130298,240742
metis_unweighted,130573,243286
metis_unweighted,129303,239906
metis_unweighted,130302,242489
metis_unweighted,134185,247029
metis_unweighted,129926,240137
metis_unweighted,128921,242961
metis_unweighted,128665,237586
metis,126731,200132
metis,127756,200588
metis,127193,201092
metis,127934,203441
metis,125436,198836
metis,127446,203871
metis,124617,198327
metis,125947,200129
grid,127131,232250
grid,126343,228840
grid,126814,230609
grid,126268,229008
grid,127058,231369
grid,126292,228644
grid,126896,230401
grid,126258,228846
metis_unweighted,126798,200955
metis_unweighted,127523,202133
metis_unweighted,126129,201936
metis_unweighted,126345,199224
metis_unweighted,126408,201941
metis_unweighted,126803,203128
metis_unweighted,126221,200294
metis_unweighted,126833,202485
